time,station,waiting_passengers
23:18,SUW,15332
23:18,SWH,15430
23:18,SYP,15726
23:18,TAK,15228
23:18,TAP,14997
23:18,TAW,13085
23:18,TIH,14463
23:18,TIK,13941
23:18,TIS,15982
23:18,TKO,15401
23:18,TKW,15382
23:18,TSH,15791
23:18,TST,14559
23:18,TSW,15744
23:18,TSY,14646
23:18,TUC,16304
23:18,TUM,16186
23:18,TWH,15771
23:18,TWO,15114
23:18,TWW,15003
23:18,UNI,15039
23:18,WAC,14517
23:18,WCH,15687
23:18,WHA,15964
23:18,WKS,16307
23:18,WTS,14650
23:18,YAT,13053
23:18,YMT,11922
23:18,YUL,15772
23:19,ADM,11920
23:19,AIR,16421
23:19,AUS,15303
23:19,AWE,16552
23:19,CAB,14455
23:19,CEN,13966
23:19,CHH,14569
23:19,CHW,16001
23:19,CIO,15476
23:19,CKT,15345
23:19,CSW,14567
23:19,DIH,13107
23:19,DIS,16040
23:19,ETS,15331
23:19,EXC,15099
23:19,FAN,15415
23:19,FOH,14707
23:19,FOT,14812
23:19,HAH,16075
23:19,HEO,15731
23:19,HFC,15774
23:19,HIK,15545
23:19,HKU,15710
23:19,HOK,15445
23:19,HOM,14612
23:19,HUH,12835
23:19,JOR,14699
23:19,KAT,15584
23:19,KET,15718
23:19,KOB,14621
23:19,KOT,12077
23:19,KOW,15674
23:19,KSR,15682
23:19,KWF,15523
23:19,KWH,15585
23:19,KWT,14818
23:19,LAK,13220
23:19,LAT,14787
23:19,LCK,14473
23:19,LET,15863
23:19,LHP,17100
23:19,LMC,16686
23:19,LOF,14657
23:19,LOP,15868
23:19,LOW,16557
23:19,MEF,12585
23:19,MKK,14774
23:19,MOK,11711
23:19,MOS,16196
23:19,NAC,14056
23:19,NOP,14013
23:19,NTK,14690
23:19,OCP,15346
23:19,OLY,16101
23:19,POA,16396
23:19,PRE,12251
23:19,QUB,13626
23:19,SHM,15433
23:19,SHS,15592
23:19,SHT,14920
23:19,SHW,15302
23:19,SIH,16278
23:19,SKM,14487
23:19,SKW,15570
23:19,SOH,16144
23:19,SSP,14326
23:19,STW,15385
23:19,SUN,16127
23:19,SUW,15343
23:19,SWH,15443
23:19,SYP,15732
23:19,TAK,15238
23:19,TAP,15004
23:19,TAW,13092
23:19,TIH,14476
23:19,TIK,13950
23:19,TIS,15994
23:19,TKO,15412
23:19,TKW,15393
23:19,TSH,15793
23:19,TST,14569
23:19,TSW,15755
23:19,TSY,14659
23:19,TUC,16311
23:19,TUM,16195
23:19,TWH,15781
23:19,TWO,15127
23:19,TWW,15012
23:19,UNI,15057
23:19,WAC,14525
23:19,WCH,15692
23:19,WHA,15976
23:19,WKS,16322
23:19,WTS,14659
23:19,YAT,13064
23:19,YMT,11916
23:19,YUL,15777
23:20,ADM,11930
23:20,AIR,16445
23:20,AUS,15314
23:20,AWE,16569
23:20,CAB,14461
23:20,CEN,13983
23:20,CHH,14580
23:20,CHW,16009
23:20,CIO,15488
23:20,CKT,15356
23:20,CSW,14579
23:20,DIH,13117
23:20,DIS,16050
23:20,ETS,15341
23:20,EXC,15109
23:20,FAN,15426
23:20,FOH,14719
23:20,FOT,14811
23:20,HAH,16083
23:20,HEO,15741
23:20,HFC,15782
23:20,HIK,15552
23:20,HKU,15722
23:20,HOK,15458
23:20,HOM,14625
23:20,HUH,12847
23:20,JOR,14710
23:20,KAT,15593
23:20,KET,15729
23:20,KOB,14628
23:20,KOT,12090
23:20,KOW,15691
23:20,KSR,15696
23:20,KWF,15533
23:20,KWH,15596
23:20,KWT,14828
23:20,LAK,13230
23:20,LAT,14799
23:20,LCK,14480
23:20,LET,15874
23:20,LHP,17110
23:20,LMC,16699
23:20,LOF,14671
23:20,LOP,15874
23:20,LOW,16565
23:20,MEF,12591
23:20,MKK,14785
23:20,MOK,11720
23:20,MOS,16207
23:20,NAC,14066
23:20,NOP,14027
23:20,NTK,14701
23:20,OCP,15356
23:20,OLY,16111
23:20,POA,16405
23:20,PRE,12268
23:20,QUB,13637
23:20,SHM,15442
23:20,SHS,15605
23:20,SHT,14938
23:20,SHW,15313
23:20,SIH,16292
23:20,SKM,14494
23:20,SKW,15578
23:20,SOH,16153
23:20,SSP,14340
23:20,STW,15409
23:20,SUN,16132
23:20,SUW,15354
23:20,SWH,15455
23:20,SYP,15751
23:20,TAK,15245
23:20,TAP,15008
23:20,TAW,13106
23:20,TIH,14484
23:20,TIK,13965
23:20,TIS,16016
23:20,TKO,15411
23:20,TKW,15401
23:20,TSH,15804
23:20,TST,14575
23:20,TSW,15765
23:20,TSY,14666
23:20,TUC,16320
23:20,TUM,16212
23:20,TWH,15792
23:20,TWO,15135
23:20,TWW,15023
23:20,UNI,15068
23:20,WAC,14545
23:20,WCH,15700
23:20,WHA,15992
23:20,WKS,16337
23:20,WTS,14666
23:20,YAT,13065
23:20,YMT,11933
23:20,YUL,15787
23:21,ADM,11940
23:21,AIR,16454
23:21,AUS,15324
23:21,AWE,16582
23:21,CAB,14472
23:21,CEN,13994
23:21,CHH,14592
23:21,CHW,16020
23:21,CIO,15495
23:21,CKT,15359
23:21,CSW,14589
23:21,DIH,13124
23:21,DIS,16064
23:21,ETS,15342
23:21,EXC,15124
23:21,FAN,15433
23:21,FOH,14733
23:21,FOT,14817
23:21,HAH,16091
23:21,HEO,15752
23:21,HFC,15789
23:21,HIK,15563
23:21,HKU,15738
23:21,HOK,15471
23:21,HOM,14642
23:21,HUH,12858
23:21,JOR,14712
23:21,KAT,15596
23:21,KET,15740
23:21,KOB,14629
23:21,KOT,12090
23:21,KOW,15705
23:21,KSR,15710
23:21,KWF,15547
23:21,KWH,15612
23:21,KWT,14837
23:21,LAK,13240
23:21,LAT,14809
23:21,LCK,14498
23:21,LET,15890
23:21,LHP,17126
23:21,LMC,16710
23:21,LOF,14673
23:21,LOP,15886
23:21,LOW,16579
23:21,MEF,12599
23:21,MKK,14795
23:21,MOK,11714
23:21,MOS,16219
23:21,NAC,14075
23:21,NOP,14032
23:21,NTK,14714
23:21,OCP,15367
23:21,OLY,16121
23:21,POA,16414
23:21,PRE,12284
23:21,QUB,13651
23:21,SHM,15451
23:21,SHS,15614
23:21,SHT,14944
23:21,SHW,15325
23:21,SIH,16309
23:21,SKM,14492
23:21,SKW,15588
23:21,SOH,16166
23:21,SSP,14346
23:21,STW,15429
23:21,SUN,16143
23:21,SUW,15366
23:21,SWH,15469
23:21,SYP,15764
23:21,TAK,15256
23:21,TAP,15020
23:21,TAW,13118
23:21,TIH,14490
23:21,TIK,13985
23:21,TIS,16028
23:21,TKO,15423
23:21,TKW,15413
23:21,TSH,15819
23:21,TST,14582
23:21,TSW,15781
23:21,TSY,14673
23:21,TUC,16328
23:21,TUM,16218
23:21,TWH,15803
23:21,TWO,15151
23:21,TWW,15043
23:21,UNI,15070
23:21,WAC,14553
23:21,WCH,15721
23:21,WHA,16006
23:21,WKS,16349
23:21,WTS,14677
23:21,YAT,13068
23:21,YMT,11954
23:21,YUL,15795
23:22,ADM,11948
23:22,AIR,16468
23:22,AUS,15340
23:22,AWE,16592
23:22,CAB,14484
23:22,CEN,13996
23:22,CHH,14605
23:22,CHW,16035
23:22,CIO,15508
23:22,CKT,15376
23:22,CSW,14597
23:22,DIH,13139
23:22,DIS,16081
23:22,ETS,15357
23:22,EXC,15133
23:22,FAN,15451
23:22,FOH,14747
23:22,FOT,14828
23:22,HAH,16101
23:22,HEO,15771
23:22,HFC,15804
23:22,HIK,15571
23:22,HKU,15748
23:22,HOK,15469
23:22,HOM,14654
23:22,HUH,12862
23:22,JOR,14720
23:22,KAT,15617
23:22,KET,15751
23:22,KOB,14633
23:22,KOT,12096
23:22,KOW,15717
23:22,KSR,15721
23:22,KWF,15564
23:22,KWH,15621
23:22,KWT,14840
23:22,LAK,13248
23:22,LAT,14817
23:22,LCK,14507
23:22,LET,15901
23:22,LHP,17135
23:22,LMC,16722
23:22,LOF,14682
23:22,LOP,15895
23:22,LOW,16586
23:22,MEF,12614
23:22,MKK,14811
23:22,MOK,11724
23:22,MOS,16232
23:22,NAC,14087
23:22,NOP,14049
23:22,NTK,14724
23:22,OCP,15377
23:22,OLY,16138
23:22,POA,16423
23:22,PRE,12293
23:22,QUB,13660
23:22,SHM,15457
23:22,SHS,15631
23:22,SHT,14960
23:22,SHW,15337
23:22,SIH,16320
23:22,SKM,14503
23:22,SKW,15600
23:22,SOH,16181
23:22,SSP,14353
23:22,STW,15438
23:22,SUN,16152
23:22,SUW,15373
23:22,SWH,15485
23:22,SYP,15771
23:22,TAK,15268
23:22,TAP,15034
23:22,TAW,13132
23:22,TIH,14501
23:22,TIK,13988
23:22,TIS,16039
23:22,TKO,15427
23:22,TKW,15428
23:22,TSH,15829
23:22,TST,14597
23:22,TSW,15795
23:22,TSY,14679
23:22,TUC,16339
23:22,TUM,16226
23:22,TWH,15812
23:22,TWO,15166
23:22,TWW,15053
23:22,UNI,15088
23:22,WAC,14560
23:22,WCH,15735
23:22,WHA,16014
23:22,WKS,16356
23:22,WTS,14696
23:22,YAT,13077
23:22,YMT,11965
23:22,YUL,15808
23:23,ADM,11950
23:23,AIR,16483
23:23,AUS,15346
23:23,AWE,16607
23:23,CAB,14499
23:23,CEN,14009
23:23,CHH,14614
23:23,CHW,16041
23:23,CIO,15516
23:23,CKT,15386
23:23,CSW,14608
23:23,DIH,13147
23:23,DIS,16089
23:23,ETS,15369
23:23,EXC,15147
23:23,FAN,15462
23:23,FOH,14758
23:23,FOT,14838
23:23,HAH,16114
23:23,HEO,15786
23:23,HFC,15819
23:23,HIK,15579
23:23,HKU,15756
23:23,HOK,15477
23:23,HOM,14662
23:23,HUH,12867
23:23,JOR,14731
23:23,KAT,15629
23:23,KET,15759
23:23,KOB,14638
23:23,KOT,12102
23:23,KOW,15727
23:23,KSR,15728
23:23,KWF,15576
23:23,KWH,15633
23:23,KWT,14857
23:23,LAK,13258
23:23,LAT,14824
23:23,LCK,14526
23:23,LET,15907
23:23,LHP,17144
23:23,LMC,16736
23:23,LOF,14690
23:23,LOP,15908
23:23,LOW,16594
23:23,MEF,12624
23:23,MKK,14819
23:23,MOK,11739
23:23,MOS,16245
23:23,NAC,14094
23:23,NOP,14056
23:23,NTK,14734
23:23,OCP,15386
23:23,OLY,16146
23:23,POA,16432
23:23,PRE,12309
23:23,QUB,13670
23:23,SHM,15471
23:23,SHS,15643
23:23,SHT,14964
23:23,SHW,15348
23:23,SIH,16325
23:23,SKM,14515
23:23,SKW,15611
23:23,SOH,16185
23:23,SSP,14360
23:23,STW,15450
23:23,SUN,16161
23:23,SUW,15381
23:23,SWH,15492
23:23,SYP,15785
23:23,TAK,15281
23:23,TAP,15048
23:23,TAW,13144
23:23,TIH,14512
23:23,TIK,13985
23:23,TIS,16047
23:23,TKO,15445
23:23,TKW,15438
23:23,TSH,15840
23:23,TST,14613
23:23,TSW,15802
23:23,TSY,14690
23:23,TUC,16349
23:23,TUM,16232
23:23,TWH,15827
23:23,TWO,15169
23:23,TWW,15071
23:23,UNI,15091
23:23,WAC,14569
23:23,WCH,15744
23:23,WHA,16019
23:23,WKS,16371
23:23,WTS,14703
23:23,YAT,13093
23:23,YMT,11980
23:23,YUL,15820
23:24,ADM,11957
23:24,AIR,16496
23:24,AUS,15358
23:24,AWE,16623
23:24,CAB,14517
23:24,CEN,14020
23:24,CHH,14620
23:24,CHW,16050
23:24,CIO,15527
23:24,CKT,15397
23:24,CSW,14612
23:24,DIH,13155
23:24,DIS,16099
23:24,ETS,15386
23:24,EXC,15156
23:24,FAN,15476
23:24,FOH,14757
23:24,FOT,14850
23:24,HAH,16124
23:24,HEO,15796
23:24,HFC,15837
23:24,HIK,15593
23:24,HKU,15763
23:24,HOK,15484
23:24,HOM,14678
23:24,HUH,12876
23:24,JOR,14739
23:24,KAT,15634
23:24,KET,15774
23:24,KOB,14649
23:24,KOT,12113
23:24,KOW,15734
23:24,KSR,15743
23:24,KWF,15589
23:24,KWH,15639
23:24,KWT,14872
23:24,LAK,13270
23:24,LAT,14835
23:24,LCK,14532
23:24,LET,15920
23:24,LHP,17153
23:24,LMC,16747
23:24,LOF,14703
23:24,LOP,15915
23:24,LOW,16607
23:24,MEF,12636
23:24,MKK,14830
23:24,MOK,11749
23:24,MOS,16256
23:24,NAC,14109
23:24,NOP,14065
23:24,NTK,14745
23:24,OCP,15401
23:24,OLY,16160
23:24,POA,16441
23:24,PRE,12307
23:24,QUB,13675
23:24,SHM,15484
23:24,SHS,15655
23:24,SHT,14984
23:24,SHW,15353
23:24,SIH,16338
23:24,SKM,14528
23:24,SKW,15623
23:24,SOH,16199
23:24,SSP,14371
23:24,STW,15459
23:24,SUN,16169
23:24,SUW,15394
23:24,SWH,15506
23:24,SYP,15802
23:24,TAK,15294
23:24,TAP,15060
23:24,TAW,13150
23:24,TIH,14523
23:24,TIK,13998
23:24,TIS,16059
23:24,TKO,15461
23:24,TKW,15448
23:24,TSH,15851
23:24,TST,14621
23:24,TSW,15816
23:24,TSY,14702
23:24,TUC,16356
23:24,TUM,16248
23:24,TWH,15832
23:24,TWO,15173
23:24,TWW,15084
23:24,UNI,15099
23:24,WAC,14578
23:24,WCH,15748
23:24,WHA,16033
23:24,WKS,16387
23:24,WTS,14708
23:24,YAT,13106
23:24,YMT,11978
23:24,YUL,15828
23:25,ADM,11961
23:25,AIR,16509
23:25,AUS,15358
23:25,AWE,16636
23:25,CAB,14516
23:25,CEN,14035
23:25,CHH,14631
23:25,CHW,16062
23:25,CIO,15541
23:25,CKT,15405
23:25,CSW,14621
23:25,DIH,13162
23:25,DIS,16105
23:25,ETS,15395
23:25,EXC,15169
23:25,FAN,15490
23:25,FOH,14770
23:25,FOT,14864
23:25,HAH,16127
23:25,HEO,15807
23:25,HFC,15849
23:25,HIK,15603
23:25,HKU,15771
23:25,HOK,15499
23:25,HOM,14690
23:25,HUH,12881
23:25,JOR,14749
23:25,KAT,15651
23:25,KET,15784
23:25,KOB,14662
23:25,KOT,12122
23:25,KOW,15744
23:25,KSR,15757
23:25,KWF,15608
23:25,KWH,15655
23:25,KWT,14883
23:25,LAK,13282
23:25,LAT,14848
23:25,LCK,14538
23:25,LET,15931
23:25,LHP,17166
23:25,LMC,16753
23:25,LOF,14710
23:25,LOP,15939
23:25,LOW,16621
23:25,MEF,12638
23:25,MKK,14846
23:25,MOK,11759
23:25,MOS,16267
23:25,NAC,14120
23:25,NOP,14083
23:25,NTK,14761
23:25,OCP,15411
23:25,OLY,16175
23:25,POA,16453
23:25,PRE,12320
23:25,QUB,13680
23:25,SHM,15497
23:25,SHS,15664
23:25,SHT,15003
23:25,SHW,15358
23:25,SIH,16353
23:25,SKM,14538
23:25,SKW,15633
23:25,SOH,16213
23:25,SSP,14380
23:25,STW,15470
23:25,SUN,16180
23:25,SUW,15412
23:25,SWH,15507
23:25,SYP,15811
23:25,TAK,15311
23:25,TAP,15067
23:25,TAW,13162
23:25,TIH,14534
23:25,TIK,14012
23:25,TIS,16077
23:25,TKO,15470
23:25,TKW,15457
23:25,TSH,15860
23:25,TST,14625
23:25,TSW,15831
23:25,TSY,14711
23:25,TUC,16366
23:25,TUM,16258
23:25,TWH,15839
23:25,TWO,15179
23:25,TWW,15091
23:25,UNI,15111
23:25,WAC,14595
23:25,WCH,15765
23:25,WHA,16044
23:25,WKS,16393
23:25,WTS,14720
23:25,YAT,13112
23:25,YMT,11993
23:25,YUL,15841
23:26,ADM,11971
23:26,AIR,16523
23:26,AUS,15374
23:26,AWE,16662
23:26,CAB,14525
23:26,CEN,14052
23:26,CHH,14639
23:26,CHW,16072
23:26,CIO,15552
23:26,CKT,15424
23:26,CSW,14636
23:26,DIH,13162
23:26,DIS,16119
23:26,ETS,15402
23:26,EXC,15174
23:26,FAN,15498
23:26,FOH,14780
23:26,FOT,14871
23:26,HAH,16139
23:26,HEO,15817
23:26,HFC,15857
23:26,HIK,15615
23:26,HKU,15782
23:26,HOK,15513
23:26,HOM,14697
23:26,HUH,12897
23:26,JOR,14760
23:26,KAT,15664
23:26,KET,15800
23:26,KOB,14661
23:26,KOT,12123
23:26,KOW,15767
23:26,KSR,15767
23:26,KWF,15615
23:26,KWH,15661
23:26,KWT,14893
23:26,LAK,13280
23:26,LAT,14860
23:26,LCK,14548
23:26,LET,15949
23:26,LHP,17183
23:26,LMC,16764
23:26,LOF,14715
23:26,LOP,15950
23:26,LOW,16627
23:26,MEF,12650
23:26,MKK,14859
23:26,MOK,11748
23:26,MOS,16279
23:26,NAC,14128
23:26,NOP,14095
23:26,NTK,14773
23:26,OCP,15429
23:26,OLY,16189
23:26,POA,16463
23:26,PRE,12334
23:26,QUB,13689
23:26,SHM,15511
23:26,SHS,15666
23:26,SHT,15015
23:26,SHW,15367
23:26,SIH,16365
23:26,SKM,14539
23:26,SKW,15643
23:26,SOH,16226
23:26,SSP,14393
23:26,STW,15483
23:26,SUN,16194
23:26,SUW,15421
23:26,SWH,15523
23:26,SYP,15825
23:26,TAK,15320
23:26,TAP,15081
23:26,TAW,13172
23:26,TIH,14548
23:26,TIK,14024
23:26,TIS,16091
23:26,TKO,15486
23:26,TKW,15470
23:26,TSH,15870
23:26,TST,14634
23:26,TSW,15836
23:26,TSY,14722
23:26,TUC,16380
23:26,TUM,16268
23:26,TWH,15852
23:26,TWO,15194
23:26,TWW,15101
23:26,UNI,15115
23:26,WAC,14603
23:26,WCH,15773
23:26,WHA,16055
23:26,WKS,16414
23:26,WTS,14731
23:26,YAT,13126
23:26,YMT,12007
23:26,YUL,15849
23:27,ADM,11983
23:27,AIR,16537
23:27,AUS,15389
23:27,AWE,16673
23:27,CAB,14533
23:27,CEN,14058
23:27,CHH,14651
23:27,CHW,16083
23:27,CIO,15563
23:27,CKT,15434
23:27,CSW,14648
23:27,DIH,13179
23:27,DIS,16129
23:27,ETS,15415
23:27,EXC,15185
23:27,FAN,15511
23:27,FOH,14792
23:27,FOT,14882
23:27,HAH,16152
23:27,HEO,15824
23:27,HFC,15869
23:27,HIK,15624
23:27,HKU,15796
23:27,HOK,15518
23:27,HOM,14716
23:27,HUH,12901
23:27,JOR,14774
23:27,KAT,15675
23:27,KET,15813
23:27,KOB,14668
23:27,KOT,12128
23:27,KOW,15774
23:27,KSR,15780
23:27,KWF,15623
23:27,KWH,15667
23:27,KWT,14904
23:27,LAK,13292
23:27,LAT,14871
23:27,LCK,14558
23:27,LET,15953
23:27,LHP,17194
23:27,LMC,16778
23:27,LOF,14726
23:27,LOP,15962
23:27,LOW,16638
23:27,MEF,12662
23:27,MKK,14873
23:27,MOK,11759
23:27,MOS,16294
23:27,NAC,14139
23:27,NOP,14108
23:27,NTK,14786
23:27,OCP,15446
23:27,OLY,16195
23:27,POA,16478
23:27,PRE,12347
23:27,QUB,13702
23:27,SHM,15515
23:27,SHS,15675
23:27,SHT,15026
23:27,SHW,15389
23:27,SIH,16377
23:27,SKM,14551
23:27,SKW,15650
23:27,SOH,16236
23:27,SSP,14401
23:27,STW,15497
23:27,SUN,16204
23:27,SUW,15440
23:27,SWH,15533
23:27,SYP,15835
23:27,TAK,15330
23:27,TAP,15091
23:27,TAW,13186
23:27,TIH,14549
23:27,TIK,14032
23:27,TIS,16107
23:27,TKO,15497
23:27,TKW,15483
23:27,TSH,15885
23:27,TST,14646
23:27,TSW,15848
23:27,TSY,14729
23:27,TUC,16395
23:27,TUM,16277
23:27,TWH,15864
23:27,TWO,15201
23:27,TWW,15114
23:27,UNI,15134
23:27,WAC,14617
23:27,WCH,15785
23:27,WHA,16070
23:27,WKS,16430
23:27,WTS,14739
23:27,YAT,13136
23:27,YMT,12014
23:27,YUL,15863
23:28,ADM,11985
23:28,AIR,16549
23:28,AUS,15398
23:28,AWE,16682
23:28,CAB,14543
23:28,CEN,14063
23:28,CHH,14668
23:28,CHW,16093
23:28,CIO,15578
23:28,CKT,15437
23:28,CSW,14659
23:28,DIH,13187
23:28,DIS,16140
23:28,ETS,15422
23:28,EXC,15193
23:28,FAN,15525
23:28,FOH,14803
23:28,FOT,14894
23:28,HAH,16166
23:28,HEO,15832
23:28,HFC,15890
23:28,HIK,15636
23:28,HKU,15807
23:28,HOK,15529
23:28,HOM,14728
23:28,HUH,12914
23:28,JOR,14784
23:28,KAT,15677
23:28,KET,15818
23:28,KOB,14682
23:28,KOT,12141
23:28,KOW,15784
23:28,KSR,15794
23:28,KWF,15630
23:28,KWH,15678
23:28,KWT,14924
23:28,LAK,13297
23:28,LAT,14882
23:28,LCK,14561
23:28,LET,15971
23:28,LHP,17211
23:28,LMC,16789
23:28,LOF,14738
23:28,LOP,15970
23:28,LOW,16649
23:28,MEF,12668
23:28,MKK,14884
23:28,MOK,11772
23:28,MOS,16309
23:28,NAC,14152
23:28,NOP,14108
23:28,NTK,14796
23:28,OCP,15451
23:28,OLY,16204
23:28,POA,16484
23:28,PRE,12360
23:28,QUB,13711
23:28,SHM,15525
23:28,SHS,15682
23:28,SHT,15033
23:28,SHW,15397
23:28,SIH,16390
23:28,SKM,14567
23:28,SKW,15660
23:28,SOH,16238
23:28,SSP,14415
23:28,STW,15513
23:28,SUN,16212
23:28,SUW,15454
23:28,SWH,15544
23:28,SYP,15845
23:28,TAK,15336
23:28,TAP,15107
23:28,TAW,13188
23:28,TIH,14571
23:28,TIK,14041
23:28,TIS,16115
23:28,TKO,15510
23:28,TKW,15492
23:28,TSH,15895
23:28,TST,14664
23:28,TSW,15859
23:28,TSY,14734
23:28,TUC,16407
23:28,TUM,16287
23:28,TWH,15876
23:28,TWO,15208
23:28,TWW,15124
23:28,UNI,15142
23:28,WAC,14628
23:28,WCH,15805
23:28,WHA,16070
23:28,WKS,16447
23:28,WTS,14746
23:28,YAT,13144
23:28,YMT,12026
23:28,YUL,15875
23:29,ADM,11998
23:29,AIR,16563
23:29,AUS,15416
23:29,AWE,16700
23:29,CAB,14549
23:29,CEN,14071
23:29,CHH,14679
23:29,CHW,16107
23:29,CIO,15587
23:29,CKT,15444
23:29,CSW,14671
23:29,DIH,13195
23:29,DIS,16152
23:29,ETS,15433
23:29,EXC,15202
23:29,FAN,15531
23:29,FOH,14805
23:29,FOT,14908
23:29,HAH,16174
23:29,HEO,15843
23:29,HFC,15899
23:29,HIK,15650
23:29,HKU,15814
23:29,HOK,15535
23:29,HOM,14743
23:29,HUH,12921
23:29,JOR,14800
23:29,KAT,15689
23:29,KET,15829
23:29,KOB,14695
23:29,KOT,12145
23:29,KOW,15803
23:29,KSR,15802
23:29,KWF,15638
23:29,KWH,15701
23:29,KWT,14937
23:29,LAK,13303
23:29,LAT,14885
23:29,LCK,14580
23:29,LET,15982
23:29,LHP,17227
23:29,LMC,16798
23:29,LOF,14751
23:29,LOP,15977
23:29,LOW,16656
23:29,MEF,12671
23:29,MKK,14900
23:29,MOK,11782
23:29,MOS,16317
23:29,NAC,14165
23:29,NOP,14124
23:29,NTK,14808
23:29,OCP,15467
23:29,OLY,16212
23:29,POA,16493
23:29,PRE,12353
23:29,QUB,13716
23:29,SHM,15536
23:29,SHS,15694
23:29,SHT,15043
23:29,SHW,15403
23:29,SIH,16406
23:29,SKM,14585
23:29,SKW,15671
23:29,SOH,16242
23:29,SSP,14426
23:29,STW,15524
23:29,SUN,16217
23:29,SUW,15463
23:29,SWH,15553
23:29,SYP,15860
23:29,TAK,15352
23:29,TAP,15113
23:29,TAW,13195
23:29,TIH,14588
23:29,TIK,14052
23:29,TIS,16122
23:29,TKO,15527
23:29,TKW,15505
23:29,TSH,15908
23:29,TST,14676
23:29,TSW,15868
23:29,TSY,14748
23:29,TUC,16413
23:29,TUM,16295
23:29,TWH,15891
23:29,TWO,15217
23:29,TWW,15133
23:29,UNI,15157
23:29,WAC,14639
23:29,WCH,15811
23:29,WHA,16081
23:29,WKS,16450
23:29,WTS,14747
23:29,YAT,13152
23:29,YMT,12017
23:29,YUL,15887
23:30,ADM,12014
23:30,AIR,16571
23:30,AUS,15422
23:30,AWE,16716
23:30,CAB,14549
23:30,CEN,14086
23:30,CHH,14686
23:30,CHW,16115
23:30,CIO,15593
23:30,CKT,15453
23:30,CSW,14680
23:30,DIH,13209
23:30,DIS,16167
23:30,ETS,15456
23:30,EXC,15216
23:30,FAN,15545
23:30,FOH,14817
23:30,FOT,14911
23:30,HAH,16187
23:30,HEO,15864
23:30,HFC,15915
23:30,HIK,15660
23:30,HKU,15821
23:30,HOK,15539
23:30,HOM,14756
23:30,HUH,12924
23:30,JOR,14814
23:30,KAT,15698
23:30,KET,15834
23:30,KOB,14705
23:30,KOT,12153
23:30,KOW,15809
23:30,KSR,15806
23:30,KWF,15651
23:30,KWH,15709
23:30,KWT,14943
23:30,LAK,13316
23:30,LAT,14895
23:30,LCK,14589
23:30,LET,15997
23:30,LHP,17239
23:30,LMC,16808
23:30,LOF,14769
23:30,LOP,15986
23:30,LOW,16665
23:30,MEF,12674
23:30,MKK,14913
23:30,MOK,11797
23:30,MOS,16328
23:30,NAC,14171
23:30,NOP,14141
23:30,NTK,14817
23:30,OCP,15478
23:30,OLY,16222
23:30,POA,16507
23:30,PRE,12366
23:30,QUB,13732
23:30,SHM,15546
23:30,SHS,15698
23:30,SHT,15060
23:30,SHW,15414
23:30,SIH,16417
23:30,SKM,14595
23:30,SKW,15679
23:30,SOH,16254
23:30,SSP,14433
23:30,STW,15535
23:30,SUN,16227
23:30,SUW,15471
23:30,SWH,15564
23:30,SYP,15870
23:30,TAK,15365
23:30,TAP,15122
23:30,TAW,13202
23:30,TIH,14600
23:30,TIK,14064
23:30,TIS,16135
23:30,TKO,15532
23:30,TKW,15509
23:30,TSH,15914
23:30,TST,14685
23:30,TSW,15877
23:30,TSY,14762
23:30,TUC,16428
23:30,TUM,16300
23:30,TWH,15903
23:30,TWO,15228
23:30,TWW,15150
23:30,UNI,15167
23:30,WAC,14654
23:30,WCH,15827
23:30,WHA,16098
23:30,WKS,16466
23:30,WTS,14761
23:30,YAT,13160
23:30,YMT,12029
23:30,YUL,15900
23:31,ADM,12027
23:31,AIR,16588
23:31,AUS,15436
23:31,AWE,16723
23:31,CAB,14559
23:31,CEN,14093
23:31,CHH,14700
23:31,CHW,16127
23:31,CIO,15601
23:31,CKT,15470
23:31,CSW,14692
23:31,DIH,13209
23:31,DIS,16179
23:31,ETS,15472
23:31,EXC,15225
23:31,FAN,15551
23:31,FOH,14832
23:31,FOT,14911
23:31,HAH,16198
23:31,HEO,15874
23:31,HFC,15924
23:31,HIK,15669
23:31,HKU,15830
23:31,HOK,15552
23:31,HOM,14763
23:31,HUH,12940
23:31,JOR,14823
23:31,KAT,15711
23:31,KET,15846
23:31,KOB,14714
23:31,KOT,12159
23:31,KOW,15822
23:31,KSR,15823
23:31,KWF,15660
23:31,KWH,15722
23:31,KWT,14956
23:31,LAK,13326
23:31,LAT,14907
23:31,LCK,14596
23:31,LET,16014
23:31,LHP,17249
23:31,LMC,16826
23:31,LOF,14770
23:31,LOP,15997
23:31,LOW,16679
23:31,MEF,12693
23:31,MKK,14922
23:31,MOK,11790
23:31,MOS,16333
23:31,NAC,14188
23:31,NOP,14155
23:31,NTK,14824
23:31,OCP,15491
23:31,OLY,16230
23:31,POA,16517
23:31,PRE,12379
23:31,QUB,13743
23:31,SHM,15559
23:31,SHS,15714
23:31,SHT,15071
23:31,SHW,15424
23:31,SIH,16427
23:31,SKM,14600
23:31,SKW,15692
23:31,SOH,16266
23:31,SSP,14445
23:31,STW,15549
23:31,SUN,16237
23:31,SUW,15476
23:31,SWH,15581
23:31,SYP,15886
23:31,TAK,15377
23:31,TAP,15133
23:31,TAW,13214
23:31,TIH,14615
23:31,TIK,14078
23:31,TIS,16149
23:31,TKO,15540
23:31,TKW,15518
23:31,TSH,15928
23:31,TST,14694
23:31,TSW,15886
23:31,TSY,14761
23:31,TUC,16445
